user_id,product_id,product_name,category,review_text,rating,review_length,sentiment_label,country,purchase_amount,purchase_date
U1340 !,P479 !,mouse ! !,electronics ! !,i would say this item is surprisingly good performance,1.264340014394072,10.486257223331945, !,Germany,,2022-01-03
U1227,P772,camera !,electronics ! !,overall my opinion is below expectations ! !,3.057096777419082,4.956693799263541,positive,Australia,9533.3106466513,2021-09-16
U1698 !,P852 ! !,earbuds !,electronics ! !,i would say this item is disappointing and poor !,4.759774471284209,10.319853654542458,positive !,Australia ! !,-40358.58555706042,2022-06-28
U2226 !,P574 ! !,mouse,gadgets,i feel the quality is value for money ! !,2.9159915448165745,8.60706982604456,positive !,Australia ! !,134615.52506088265,2021-04-30
U2012 !,P940 ! !,camera,electronics,i would say this item is average but acceptable !,-0.6510925039014833,10.289143457510255,neutral,UK !,13965.65053302361,2022-04-04
U2496,P928 ! !,mouse,gadgets,honestly speaking excellent for daily use ! !,4.8060785419359275,4.942205681210504,negative ! !,UK ! !,158159.39500538053,2021-02-19
U1402 !,P760 ! !,keyboard ! !,gadgets ! !,i feel the quality is excellent for daily use,-0.5692447564329037,10.490163231882017,negative !,USA,74203.5537607192,2021-10-05
U1744,P459 ! !,laptop !,gadgets !, !,2.8389193218781683,,negative ! !,USA,164736.956921296,2023-08-08
U1017,P828 !,mouse ! !,accessories !,initially i thought excellent for daily use,4.791651858544056,6.646404482943948, ! !,Canada,12197.602778550256,2021-04-14
U2336,P688 ! !,camera ! !,accessories,after using this for some days value for money,,10.252885762196854,neutral,India !,49243.16240658247,2022-10-25
U1993 ! !,P684 !,tablet,electronics !,i feel the quality is disappointing and poor !,6.572630974118563,8.60683882150314,neutral !,Australia ! !,92535.55571589869,2021-06-15
U2096 !,P207 !,tablet !,accessories ! !,after using this for some days not worth the money ! !,,12.261871911330394,negative,UK,61173.90018448574,2024-02-29
U2429 ! !,P464 ! !,camera ! !,accessories ! !,initially i thought excellent for daily use ! !,6.622000811171172,6.66698147385087,positive,Australia,46469.045959906834,2023-06-18
U1990 ! !,P849,mouse ! !,gadgets,honestly speaking value for money !,1.2847195606193336,3.2294418308777555,neutral,Canada,86249.74898202337,2023-04-09
U1381 ! !,P190 ! !,smartwatch ! !,gadgets !,overall my opinion is disappointing and poor !,4.776978569185412,6.898645745603609,positive !,Australia !,-9919.037883311836,2023-07-21
U1322 ! !,P775 !,laptop ! !,gadgets,i feel the quality is not worth the money,3.0584072343355593,10.542457805535882, !,India ! !,156361.97718115343,2021-12-26
U1805,P864 ! !,camera,electronics ! !,overall my opinion is average but acceptable !,6.707654556239219,6.820130368706955,negative,Canada !,4470.1845548723595,2023-08-13
U2110,P116 ! !,mouse ! !,accessories !,after using this for some days average but acceptable !,6.684825564144058,10.433928217394458,neutral !,Germany ! !,135823.49231261405,2022-05-23
U1872 !,P716 ! !,smartwatch,accessories ! !,after using this for some days average but acceptable !,-0.6848767315895945,10.226466229901451,neutral !,Germany,120507.8725890389,2022-08-30
U1970 !,P127 !,camera !,accessories !,i feel the quality is below expectations,,6.959109349173399,negative ! !,Germany !,-41165.98157614611,2023-11-29
U1131,P999 !,tablet ! !,accessories,i feel the quality is disappointing and poor,1.1678572083431344,8.548876808036127,negative ! !,USA !,-24307.396336274305,2022-12-09
U1033 !,P424 !,earbuds,electronics ! !,honestly speaking very good and useful,1.226764270685683,4.92074506428944,neutral,Australia !,60622.8929482571,2022-02-08
U1322 !,P311,tablet,gadgets,from my experience very good and useful,4.840678767968649,6.7740461634011995,negative,India ! !,-31379.89130141485,2022-05-19
U1798 ! !,P612,tablet ! !,gadgets ! !,this product is average but acceptable !,6.5330017510231135,5.1128954606662,negative ! !,USA !,74494.89002569133,2022-01-15
U1260 ! !,P820,headphones,electronics !,initially i thought disappointing and poor,1.1970137824120275,5.1676195367083935,negative ! !,Canada !,82001.31701761324,2023-06-19
U1282 ! !,P633,smartwatch ! !,electronics !,from my experience disappointing and poor !,2.84962485981992,5.003956577770949,neutral ! !,Canada,70565.1241732163,2023-09-08
U2185 ! !,P770 ! !,headphones,accessories ! !,i would say this item is value for money,,10.47253532104492, !,Canada !,,2022-02-02
U1876 ! !,P380,camera,electronics ! !,from my experience excellent for daily use !,6.556052803509817,6.797496570224849,positive ! !,Germany,96601.42818155531,2022-05-06
U2201,P765,phone !,gadgets ! !,i would say this item is very good and useful ! !,4.796168419616983,12.112546793060266,neutral,Canada,107983.8877980045,2023-02-27
U1234 ! !,P306,headphones ! !,electronics !,i would say this item is very good and useful,6.570364441775111,12.310150525207463,positive ! !,UK !,79254.34473620866,2023-02-16
U1372 ! !,P621 ! !,phone !,accessories,honestly speaking average but acceptable !,3.0731301363434365,3.145211842990554,neutral ! !,USA,104699.72265530107,2023-01-15
U1938,P604,keyboard,accessories,i would say this item is surprisingly good performance !,,10.514770278652643,neutral ! !,India ! !,-35677.7514389745,2023-02-09
U1895 ! !,P575,camera ! !,accessories ! !,overall my opinion is very good and useful,6.591051990308196,8.696146588243707,,UK ! !,70953.7727325877,2022-12-07
U1189 !,P853,earbuds !,gadgets,initially i thought below expectations,2.9847541900912553,3.24235511873676,,India ! !,,2022-05-16
U1337,P499 !,headphones ! !,accessories,this product is value for money !,,5.13783041924999,positive,UK,17670.447672326518,2021-02-10
U1241 !,P515,smartwatch ! !,electronics,i feel the quality is average but acceptable ! !,,8.769529138261365,positive,India ! !,-19055.711539467953,2024-04-03
U1275 !,P624,earbuds !,electronics,i feel the quality is surprisingly good performance,1.1295822844467478,8.580329995615653,neutral ! !,UK ! !,123982.1860821637,2021-11-27
U1722,P809,phone !,gadgets !,this product is disappointing and poor ! !,6.646710716453822,4.930542743708926,,Germany,,2023-10-01
U1267,P692 ! !,tablet !,gadgets !,this product is disappointing and poor !,4.817374815380027,4.847598741128074,positive ! !,Germany !,75866.53699435527,2021-08-16
U1814 ! !,P178,smartwatch,electronics !,i would say this item is very good and useful !,4.881283442400414,12.370498573778852,negative ! !,USA,-8931.705602502363,2021-11-29
U1932,P503,tablet !,accessories ! !,from my experience below expectations ! !,4.745123420257284,3.159549224119931,positive !,Australia,-33971.97387008065,2022-10-27
U1438,P844 !,mouse !,gadgets ! !,overall my opinion is excellent for daily use,1.1404795968213175,8.683297675510968,positive,USA !,-5290.537078313711,2023-09-22
U2288 ! !,P381 !,smartwatch,gadgets !,i feel the quality is very good and useful !,4.8696033007995,10.33585024082093,positive,India ! !,113729.90525251588,2023-01-25
U1021 ! !,P651 ! !,smartwatch !,gadgets,initially i thought very good and useful,3.0222508098367635,6.914985196775589,negative !,Australia ! !,87793.19508951188,2023-05-07
U1992,P253 ! !,earbuds ! !,gadgets !,after using this for some days very good and useful,1.0831574814659377,12.139083031222864,neutral ! !,USA,9809.926725020865,2021-08-18
U2308 ! !,P908,earbuds ! !,accessories,after using this for some days very good and useful ! !,1.1541515856407536,12.100450783389839,positive,Germany ! !,41003.570973619266,2022-07-06
U2091 ! !,P261 !,tablet ! !,accessories,initially i thought average but acceptable !,,4.977716034964625,neutral ! !,Australia,113926.32856644486,2022-06-28
U2468 ! !,P140 ! !,earbuds,accessories !,initially i thought excellent for daily use,,6.7523120899119515, !,India,76438.26355277438,2022-09-10
U1086 !,P555 ! !,smartwatch !,gadgets ! !,honestly speaking surprisingly good performance,4.744273327897353,3.2409613069304934,positive,Australia ! !,-14647.946782187078,2021-06-09
U2176 ! !,P911 !,mouse ! !,gadgets,overall my opinion is very good and useful,6.386488403428604,8.590062559608294,positive ! !,UK,-32488.46201581933,2023-05-08
U1505 !,P992,mouse,accessories,from my experience below expectations !,1.229162337898156,3.243429064400393,neutral ! !,UK ! !,97831.58655177245,2021-10-04
U2414,P413 !,phone,gadgets !,honestly speaking below expectations ! !,-0.6939257247847587,1.3712316339070247,neutral !,Canada !,-40467.25698842227,2023-04-18
U1913 !,P447,earbuds,accessories,after using this for some days very good and useful ! !,6.449807601214527,12.141834290955586,negative ! !,India,-15888.858116176889,2022-05-31
U1091 !,P556,keyboard,electronics,i would say this item is disappointing and poor !,0.9922723777216607,10.348242605033134,negative !,Australia ! !,,2021-09-21
U1459 !,P992 !,mouse,accessories !,overall my opinion is surprisingly good performance ! !,1.249688806637338,6.954801839547733, !,UK !,99398.74854185758,2023-11-22
U1609 !,P319,phone ! !,accessories,honestly speaking average but acceptable ! !,4.801304561467598,3.2117963417768443,positive !,USA,-29263.802874434008,2022-06-30
U2335 !,P782 ! !,headphones,accessories ! !,this product is excellent for daily use ! !,,6.638208496093583,neutral,USA !,141118.0126102843,2021-12-24
U1979 !,P893 !,headphones !,accessories ! !,overall my opinion is not worth the money ! !,4.890284854549294,8.553221051948077,negative !,Australia,85673.59271649242,2022-12-02
U2146,P365 ! !,earbuds ! !,gadgets ! !,initially i thought average but acceptable ! !,1.2372175021220404,5.001713568913264,negative,USA ! !,,2021-08-11
U1240,P908,camera,gadgets !,initially i thought value for money,6.706329717834177,5.139121163316332,negative ! !,India !,118323.95826120433,2022-01-26
U1549,P360,smartwatch ! !,electronics !,honestly speaking below expectations !,6.4939023982594986,1.4749411487792952,negative,Australia !,92923.05600843029,2023-03-27
U1271 !,P568 !,earbuds ! !,gadgets ! !,overall my opinion is below expectations,4.789785469551028,4.921668692894232,positive ! !,India !,126687.5978314925,2022-12-17
U1705 ! !,P650 !,headphones !,electronics !,i would say this item is excellent for daily use,-0.721909653574488,12.38414661401417,negative !,India ! !,11211.531537327328,2021-10-21
U1010 !,P687,keyboard,accessories !,overall my opinion is below expectations !,6.57603103651995,4.991652682019665,neutral,USA,-22565.276592718095,2024-01-10
U2001,P347 !,phone !,electronics !,overall my opinion is value for money,-0.6253267824507345,6.892043573589731,,Canada ! !,158851.4500475121,2024-03-23
U1027 !,P798,tablet,electronics ! !,i would say this item is value for money ! !,,10.303335669371403,neutral,UK !,154933.14663156148,2023-07-21
U1756,P849 ! !,tablet,gadgets !,i would say this item is value for money,-0.6045587282850045,10.205643021087774,neutral !,UK !,-36959.83548629996,2023-12-31
U1640 ! !,P909 !,laptop ! !,accessories !,i feel the quality is surprisingly good performance !,4.836234972434299,8.483420557154586,positive !,India !,-38792.167718360586,2022-09-26
U1556 ! !,P903 ! !,camera,accessories ! !,overall my opinion is value for money,3.0418850202623493,6.538675661237855,positive,USA ! !,,2023-08-23
U2292,P846 !,earbuds ! !,accessories ! !,honestly speaking surprisingly good performance ! !,6.744355004189588,3.3600788284634104,positive !,USA !,121147.08529685385,2022-11-07
U1563,P179 ! !,camera !,gadgets !,initially i thought average but acceptable !,,5.01096035911024,neutral !,Australia,123082.30506950758,2022-11-06
U1621 !,P517,laptop,gadgets !,honestly speaking average but acceptable,4.7257917305032455,3.1214387404280437,positive,USA,37238.213793343435,2022-04-13
U1409 !,P579,headphones,accessories, ! !,3.00959725938671,,positive !,Canada ! !,-21274.347892170143,2021-02-10
U2434 !,P830,keyboard !,gadgets ! !,i would say this item is not worth the money !,2.9355864750657794,12.208980118205677,positive ! !,Canada,77749.12904750445,2022-04-11
U1963 ! !,P830,smartwatch !,accessories,from my experience value for money !,3.0968458377640196,5.042897126189636,positive,USA ! !,93863.28866497891,2022-02-01
U2171 ! !,P663 !,earbuds ! !,accessories,initially i thought not worth the money ! !,4.772230425029026,6.889151789956585,neutral !,USA ! !,133023.69800423871,2022-03-02
U2196 ! !,P779 ! !,phone !,gadgets,this product is surprisingly good performance !,1.1522969205299483,4.971318101978521,negative ! !,India !,64118.840647133664,2023-10-15
U2078 !,P571 !,smartwatch,accessories,from my experience excellent for daily use !,2.958951390517304,6.72495969511247,neutral,Australia ! !,102612.61031978585,2023-06-08
U2434,P227 !,headphones ! !,accessories ! !,initially i thought average but acceptable,1.242942364259831,5.059151681403601,negative ! !,India !,,2023-04-25
U1118,P610,headphones !,electronics ! !,this product is excellent for daily use ! !,1.1810882400722822,6.857152300953621,neutral !,India,,2023-11-20
U1363 !,P881 !,smartwatch,accessories ! !,honestly speaking average but acceptable,1.146925202337168,3.202017673190981,neutral ! !,Australia,48909.58934926745,2023-05-08
U1683 !,P483 ! !,mouse,accessories,from my experience not worth the money,4.9097926076053025,6.9652233500647185,negative ! !,Germany !,-2504.6265825477317,2022-08-22
U1249,P616 !,camera,electronics ! !,initially i thought average but acceptable,2.931782043851107,4.959695382284578,neutral,Australia !,49558.9498264934,2021-11-04
U1632,P263 ! !,tablet !,gadgets ! !,overall my opinion is very good and useful ! !,-0.6052645382879973,8.523386538841697,negative,Australia,64617.10701902801,2023-06-25
U2041 ! !,P400,phone ! !,electronics ! !,overall my opinion is below expectations !,3.038275141089582,5.026956897129042, ! !,Australia ! !,94491.2325265268,2022-01-18
U1396 !,P515,camera !,accessories !, ! !,,,neutral ! !,USA !,,2022-04-10
U2225 ! !,P946 !,phone ! !,gadgets,this product is disappointing and poor !,6.62612932355551,5.033041307505102,neutral ! !,Germany !,102819.76859588028,2021-06-02
U1094 ! !,P149 ! !,mouse !,accessories ! !,initially i thought value for money ! !,4.717737732707745,4.928639888492973,negative !,UK !,63394.85540432461,2021-09-18
U2312,P727,smartwatch,electronics ! !,this product is below expectations !,3.0503101912632813,3.162648574181355,negative !,USA ! !,1046.37780603842,2022-06-16
U1858 !,P829,earbuds !,accessories,honestly speaking excellent for daily use,,5.142692099803166,neutral !,Australia ! !,4193.400397776972,2021-01-04
U1449,P130 !,laptop ! !,gadgets,initially i thought value for money,6.641131678059263,4.962228534375172,positive,Germany !,69815.74419605701,2021-05-22
U2385 ! !,P132 ! !,phone !,gadgets ! !,honestly speaking below expectations !,6.670292545458754,1.3313240756731797,,Australia,28602.94615336824,2022-12-05
U1266 !,P913,smartwatch ! !,accessories !,initially i thought surprisingly good performance,1.2530390096366453,5.086098577904307,negative,UK ! !,40770.159031998446,2023-04-21
U1162 ! !,P329,smartwatch !,gadgets ! !,from my experience not worth the money ! !,3.0099666930977116,6.711505825631897,neutral,Germany !,14100.181515718537,2022-03-25
U1302 ! !,P278 ! !,smartwatch ! !,accessories !,i would say this item is very good and useful ! !,2.9758955893290517,12.139646824649954, ! !,Australia ! !,155686.74914166945,2022-07-07
